2018-04-18 01:59:15 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Logging numbers of iterations every 20000 millisecons
2018-04-18 02:28:36 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 13953 on Area1
2018-04-18 02:28:56 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 14112 on Area1
2018-04-18 02:29:16 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 14271 on Area1
2018-04-18 02:29:36 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 14428 on Area1
2018-04-18 02:29:56 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 14585 on Area1
2018-04-18 02:30:16 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 14743 on Area1
2018-04-18 02:30:36 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 14891 on Area1
2018-04-18 02:30:56 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 15049 on Area1
2018-04-18 02:31:16 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 15205 on Area1
2018-04-18 02:31:36 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 15365 on Area1
2018-04-18 02:31:56 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 15523 on Area1
2018-04-18 02:32:16 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 15682 on Area1
2018-04-18 02:32:36 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 15840 on Area1
2018-04-18 02:32:56 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 15998 on Area1
2018-04-18 02:33:16 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 16156 on Area1
2018-04-18 02:33:36 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 16314 on Area1
2018-04-18 02:33:56 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 16474 on Area1
2018-04-18 02:34:16 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 16630 on Area1
2018-04-18 02:34:36 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 16788 on Area1
2018-04-18 02:34:56 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 16948 on Area1
2018-04-18 02:35:16 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 17107 on Area1
2018-04-18 02:35:36 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 17264 on Area1
2018-04-18 02:35:56 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 17418 on Area1
2018-04-18 02:36:16 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 17572 on Area1
2018-04-18 02:36:36 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 17731 on Area1
2018-04-18 02:36:56 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 17889 on Area1
2018-04-18 02:37:16 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 18047 on Area1
2018-04-18 02:37:36 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 18205 on Area1
2018-04-18 02:37:56 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 18363 on Area1
2018-04-18 02:38:16 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 18520 on Area1
2018-04-18 02:38:36 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 18677 on Area1
2018-04-18 02:38:56 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 18834 on Area1
2018-04-18 02:39:16 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 18992 on Area1
2018-04-18 02:39:36 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 19148 on Area1
2018-04-18 02:39:56 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 19308 on Area1
2018-04-18 02:40:16 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 19467 on Area1
2018-04-18 02:40:36 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 19626 on Area1
2018-04-18 02:40:56 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 19786 on Area1
2018-04-18 02:41:16 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 19943 on Area1
2018-04-18 02:41:36 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 20101 on Area1
2018-04-18 02:41:56 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 20257 on Area1
2018-04-18 02:42:16 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 20416 on Area1
