2018-04-18 08:35:39 FINER test.Simulate$MemoryLogger run -- Logging memory usage every 20000 millisecons
2018-04-18 08:52:39 FINER test.Simulate$MemoryLogger run -- Using 22 MB out of 378 MB
2018-04-18 08:52:59 FINER test.Simulate$MemoryLogger run -- Using 53 MB out of 378 MB
2018-04-18 08:53:19 FINER test.Simulate$MemoryLogger run -- Using 28 MB out of 378 MB
2018-04-18 08:53:39 FINER test.Simulate$MemoryLogger run -- Using 66 MB out of 378 MB
2018-04-18 08:53:59 FINER test.Simulate$MemoryLogger run -- Using 40 MB out of 378 MB
2018-04-18 08:54:19 FINER test.Simulate$MemoryLogger run -- Using 72 MB out of 378 MB
2018-04-18 08:54:39 FINER test.Simulate$MemoryLogger run -- Using 45 MB out of 378 MB
2018-04-18 08:54:59 FINER test.Simulate$MemoryLogger run -- Using 76 MB out of 378 MB
2018-04-18 08:55:19 FINER test.Simulate$MemoryLogger run -- Using 49 MB out of 378 MB
2018-04-18 08:55:39 FINER test.Simulate$MemoryLogger run -- Using 77 MB out of 378 MB
2018-04-18 08:55:59 FINER test.Simulate$MemoryLogger run -- Using 45 MB out of 378 MB
2018-04-18 08:56:19 FINER test.Simulate$MemoryLogger run -- Using 79 MB out of 378 MB
2018-04-18 08:56:39 FINER test.Simulate$MemoryLogger run -- Using 50 MB out of 378 MB
2018-04-18 08:56:59 FINER test.Simulate$MemoryLogger run -- Using 26 MB out of 378 MB
2018-04-18 08:57:19 FINER test.Simulate$MemoryLogger run -- Using 52 MB out of 378 MB
2018-04-18 08:57:39 FINER test.Simulate$MemoryLogger run -- Using 27 MB out of 378 MB
2018-04-18 08:57:59 FINER test.Simulate$MemoryLogger run -- Using 59 MB out of 378 MB
2018-04-18 08:58:19 FINER test.Simulate$MemoryLogger run -- Using 33 MB out of 378 MB
2018-04-18 08:58:39 FINER test.Simulate$MemoryLogger run -- Using 55 MB out of 378 MB
2018-04-18 08:58:59 FINER test.Simulate$MemoryLogger run -- Using 31 MB out of 378 MB
2018-04-18 08:59:19 FINER test.Simulate$MemoryLogger run -- Using 60 MB out of 378 MB
2018-04-18 08:59:39 FINER test.Simulate$MemoryLogger run -- Using 30 MB out of 378 MB
2018-04-18 08:59:59 FINER test.Simulate$MemoryLogger run -- Using 65 MB out of 378 MB
2018-04-18 09:00:19 FINER test.Simulate$MemoryLogger run -- Using 32 MB out of 378 MB
2018-04-18 09:00:39 FINER test.Simulate$MemoryLogger run -- Using 62 MB out of 378 MB
2018-04-18 09:00:59 FINER test.Simulate$MemoryLogger run -- Using 33 MB out of 378 MB
2018-04-18 09:01:19 FINER test.Simulate$MemoryLogger run -- Using 41 MB out of 378 MB
2018-04-18 09:01:39 FINER test.Simulate$MemoryLogger run -- Using 65 MB out of 378 MB
2018-04-18 09:01:59 FINER test.Simulate$MemoryLogger run -- Using 82 MB out of 378 MB
2018-04-18 09:02:19 FINER test.Simulate$MemoryLogger run -- Using 44 MB out of 378 MB
2018-04-18 09:02:39 FINER test.Simulate$MemoryLogger run -- Using 79 MB out of 378 MB
2018-04-18 09:02:59 FINER test.Simulate$MemoryLogger run -- Using 47 MB out of 378 MB
2018-04-18 09:03:19 FINER test.Simulate$MemoryLogger run -- Using 72 MB out of 378 MB
2018-04-18 09:03:39 FINER test.Simulate$MemoryLogger run -- Using 40 MB out of 378 MB
