2018-04-18 20:12:03 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Logging numbers of iterations every 20000 millisecons
2018-04-18 20:25:03 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3878 on Area1
2018-04-18 20:25:23 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3978 on Area1
2018-04-18 20:25:43 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 4078 on Area1
2018-04-18 20:26:03 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 4178 on Area1
2018-04-18 20:26:23 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 4278 on Area1
2018-04-18 20:26:43 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 4378 on Area1
2018-04-18 20:27:03 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 4477 on Area1
2018-04-18 20:27:23 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 4578 on Area1
2018-04-18 20:27:43 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 4677 on Area1
2018-04-18 20:28:03 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 4777 on Area1
2018-04-18 20:28:23 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 4877 on Area1
2018-04-18 20:28:43 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 4977 on Area1
2018-04-18 20:29:03 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 5078 on Area1
